PG.ProteinGroups	PG.Genes	PG.Organisms	[1] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P1.raw.PG.Quantity	[2] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P2.raw.PG.Quantity	[3] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P3.raw.PG.Quantity	[4] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_0cell_P4.raw.PG.Quantity	[5] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P1O2.raw.PG.Quantity	[6] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2A1.raw.PG.Quantity	[7] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2B1.raw.PG.Quantity	[8] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2C1.raw.PG.Quantity	[9] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_st_P2D1.raw.PG.Quantity	[10] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_10bacillus_us_P1O4.raw.PG.Quantity	[11] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1A2.raw.PG.Quantity	[12] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1B2.raw.PG.Quantity	[13] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1C2.raw.PG.Quantity	[14] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1D2.raw.PG.Quantity	[15] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1E2.raw.PG.Quantity	[16] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1F2.raw.PG.Quantity	[17] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1G2.raw.PG.Quantity	[18] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1H2.raw.PG.Quantity	[19] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1I2.raw.PG.Quantity	[20] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1J2.raw.PG.Quantity	[21] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1K2.raw.PG.Quantity	[22] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1L2.raw.PG.Quantity	[23] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1M2.raw.PG.Quantity	[24] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P1N2.raw.PG.Quantity	[25] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2A2.raw.PG.Quantity	[26] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2B2.raw.PG.Quantity	[27] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2C2.raw.PG.Quantity	[28] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2D2.raw.PG.Quantity	[29] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2E2.raw.PG.Quantity	[30] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2F2.raw.PG.Quantity	[31] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2G2.raw.PG.Quantity	[32] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2H2.raw.PG.Quantity	[33] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2I2.raw.PG.Quantity	[34] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2J2.raw.PG.Quantity	[35] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2K2.raw.PG.Quantity	[36] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2L2.raw.PG.Quantity	[37] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2M2.raw.PG.Quantity	[38] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_st_P2N2.raw.PG.Quantity	[39] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1A4.raw.PG.Quantity	[40] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1B4.raw.PG.Quantity	[41] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1C4.raw.PG.Quantity	[42] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1D4.raw.PG.Quantity	[43] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1E4.raw.PG.Quantity	[44] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1F4.raw.PG.Quantity	[45] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1G4.raw.PG.Quantity	[46] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1H4.raw.PG.Quantity	[47] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1I4.raw.PG.Quantity	[48] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1J4.raw.PG.Quantity	[49] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1K4.raw.PG.Quantity	[50] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1L4.raw.PG.Quantity	[51] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1M4.raw.PG.Quantity	[52] 20250908_A1_Neo6_TH116_Ledolter_MS_TechHub_IMP_THIDTC003_bacillus_us_P1N4.raw.PG.Quantity
cont_P02788	LTF	Homo sapiens	NaN	NaN	NaN	NaN	14.81013011932373	78.78950500488281	28.044004440307617	37.335079193115234	29.089017868041992	77.00838470458984	NaN	140.48313903808594	97.0323257446289	75.41694641113281	228.35247802734375	261.38421630859375	170.9876251220703	223.64515686035156	272.22088623046875	374.0504150390625	254.5653839111328	214.21771240234375	70.29483032226562	212.48709106445312	58.87338638305664	94.89640808105469	79.83163452148438	81.82120513916016	79.48416137695312	72.14497375488281	63.28713607788086	72.90470886230469	77.62700653076172	78.18050384521484	67.18537902832031	41.18999481201172	83.92786407470703	NaN	43.79961395263672	NaN	58.07079315185547	87.84783172607422	61.63591384887695	53.96744155883789	119.7365493774414	352.609619140625	298.9366760253906	214.9217071533203	114.63660430908203	54.285064697265625	59.22056579589844	105.3568344116211
cont_P06396	GSN	Homo sapiens	NaN	NaN	NaN	NaN	NaN	63.959510803222656	22.492551803588867	73.48331451416016	28.78714370727539	27.300220489501953	NaN	44.591033935546875	27.571046829223633	9.595487594604492	45.500022888183594	57.244117736816406	45.76612854003906	96.32167053222656	121.4903335571289	167.99156188964844	60.9664192199707	70.70159912109375	40.63426208496094	13.131433486938477	NaN	NaN	NaN	NaN	NaN	NaN	14.755614280700684	30.41872215270996	29.873214721679688	23.02545738220215	11.511054039001465	17.73402214050293	22.88882064819336	NaN	4.119872570037842	99.0646743774414	5.545262813568115	13.629435539245605	4.292390823364258	12.54941177368164	26.939523696899414	96.73768615722656	70.68953704833984	79.38797760009766	65.03990936279297	10.710484504699707	NaN	12.265263557434082
cont_P08311	CTSG	Homo sapiens	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0120577812194824	21.956872940063477	NaN	25.44782066345215	23.169729232788086	10.480073928833008	96.40009307861328	67.88325500488281	38.612579345703125	62.43204879760742	93.18267059326172	198.32115173339844	75.64620971679688	42.84540557861328	34.159461975097656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.61347579956055	21.570037841796875	67.13388061523438	NaN	11.203688621520996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.787776947021484	64.58423614501953	76.97917938232422	36.92196273803711	26.469545364379883	NaN	NaN	24.93690299987793
cont_P0DTE7;cont_P0DTE8;cont_P0DUB6	AMY1B;AMY1C;AMY1A	Homo sapiens	NaN	NaN	NaN	NaN	2.370189666748047	16.581668853759766	1.78128981590271	3.4656145572662354	3.615100860595703	3.440185308456421	NaN	13.69609546661377	13.22274112701416	13.052571296691895	13.359972953796387	20.183134078979492	11.254148483276367	20.245988845825195	15.957695960998535	17.062843322753906	12.229004859924316	19.217906951904297	11.57558536529541	NaN	17.127540588378906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.066756248474121	NaN	3.6021339893341064	12.518819808959961	NaN	16.56226348876953	8.037920951843262	25.311203002929688	16.356369018554688	23.49584197998047	20.129703521728516	6.548687934875488	NaN	7.2214155197143555
O07012	ganA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	37.00783157348633	34.377010345458984	38.92966842651367	25.91917610168457	42.131080627441406	15.636127471923828	88.20890808105469	20.617149353027344	50.424102783203125	35.87636947631836	53.43520736694336	32.26072311401367	29.14137840270996	38.037559509277344	9.548022270202637	14.801319122314453	NaN	NaN	79.60081481933594	58.64402770996094	54.42118835449219	86.25215911865234	78.27420043945312	144.48118591308594	NaN	46.758506774902344	51.217864990234375	51.735050201416016	56.737709045410156	103.36090087890625	147.16848754882812	36.10408020019531	70.16743469238281	NaN	57.659271240234375	7.294618606567383	79.2714614868164	22.251150131225586	126.40814208984375	111.71678924560547	59.97922897338867	10.527853012084961	NaN	22.939767837524414	NaN	99.865234375	81.47334289550781	50.62363052368164
O31671	kinD	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	53.69261169433594	7.708353519439697	40.76188278198242	19.58626365661621	19.2049503326416	20.414278030395508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O31718	rpoY	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	6.225235939025879	NaN	10.525875091552734	6.097462177276611	9.332928657531738	4.288584232330322	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O31742	rplS	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	60.69775390625	52.26411819458008	76.97618103027344	42.969032287597656	61.22019958496094	22.91008186340332	NaN	NaN	NaN	NaN	12.675312042236328	NaN	4.931088924407959	3.7577357292175293	NaN	6.1102800369262695	NaN	NaN	12.514402389526367	NaN	13.743999481201172	13.912392616271973	NaN	32.95420455932617	20.539690017700195	30.734933853149414	17.61281967163086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.556254386901855	NaN	8.841812133789062	NaN	35.31238555908203	15.656455993652344	9.526992797851562	NaN	2.810350179672241	NaN	NaN	14.816012382507324	NaN	5.859385013580322
O31749	pyrH	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	5.367103099822998	1.6396360397338867	NaN	2.44669771194458	1.9929007291793823	2.6206629276275635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O31870	yotE	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	64.18806457519531	44.76259231567383	49.38353729248047	40.211036682128906	38.041290283203125	32.14801788330078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34591	acoB	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	10.27491569519043	NaN	8.872926712036133	5.695343017578125	7.88520622253418	3.5647900104522705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34633	yjlC	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	21.145938873291016	4.4116716384887695	7.2086591720581055	7.567386150360107	6.7130560874938965	8.33935546875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O35011	rpoZ	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	6.049732685089111	17.838464736938477	9.459858894348145	4.770740509033203	17.82957649230957	13.096250534057617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P02394	rplL	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	320.7624816894531	280.8848876953125	372.8873596191406	240.49082946777344	362.4412841796875	100.83716583251953	13.239970207214355	31.546350479125977	6.1079816818237305	11.13231372833252	44.207672119140625	18.08118438720703	31.542705535888672	18.733701705932617	NaN	6.344719409942627	NaN	12.439452171325684	42.50737380981445	21.69110870361328	39.2585563659668	59.552059173583984	51.011268615722656	64.12664031982422	61.53535461425781	59.91408157348633	51.24735641479492	16.68657875061035	30.24658203125	23.171001434326172	23.85354995727539	17.191682815551758	30.16126251220703	NaN	53.60367965698242	NaN	44.32272720336914	NaN	72.27507781982422	42.85819625854492	38.268226623535156	14.326360702514648	11.205002784729004	NaN	NaN	63.667999267578125	NaN	22.403522491455078
P04969	rpsK	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	31.566091537475586	26.12746238708496	21.54081916809082	19.749465942382812	17.09099769592285	23.17302894592285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P05657	rpmA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	8.328328132629395	33.364749908447266	29.10226058959961	27.927661895751953	33.91221618652344	18.976869583129883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P08821	hbs	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	42.51957702636719	38.7540397644043	55.201107025146484	33.970001220703125	45.71017074584961	16.347877502441406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P08874	abrB	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	7.160693645477295	12.683412551879883	18.02405548095703	9.849191665649414	15.224489212036133	11.194121360778809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P09124	gapA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	117.19803619384766	55.45613479614258	89.73089599609375	48.477630615234375	76.3498306274414	58.6521110534668	9.306422233581543	NaN	4.354835510253906	NaN	10.817380905151367	7.6202921867370605	18.29202651977539	14.069649696350098	4.085326671600342	8.84812068939209	4.654913902282715	5.856695652008057	15.281535148620605	13.842373847961426	16.471628189086914	20.325471878051758	20.494112014770508	18.259925842285156	13.445631980895996	14.624955177307129	18.651050567626953	8.575666427612305	13.702563285827637	10.565522193908691	NaN	7.270272731781006	13.228021621704102	NaN	39.911277770996094	21.221906661987305	43.6827507019043	NaN	42.09085464477539	43.15903854370117	18.745351791381836	9.350964546203613	6.633810520172119	26.029340744018555	NaN	46.5940055847168	NaN	63.709537506103516
P0CI78	rplX	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	9.493658065795898	44.508941650390625	56.40303421020508	44.613304138183594	66.75418090820312	18.79653549194336	NaN	NaN	NaN	NaN	NaN	NaN	6.159196376800537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.989774703979492	NaN	20.111242294311523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.991716384887695	NaN	34.8523063659668	11.272573471069336	12.498998641967773	NaN	NaN	NaN	NaN	23.040868759155273	NaN	NaN
P12425	glnA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	29.28056526184082	16.049312591552734	30.83876609802246	18.269672393798828	17.663848876953125	23.0382137298584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4761834144592285	NaN	NaN	NaN	NaN	7.669894218444824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.662120342254639	NaN	NaN	NaN	12.834043502807617	NaN	5.174208164215088	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P12873	rpmC	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	15.683348655700684	47.21125030517578	56.439510345458984	41.67477798461914	52.82021713256836	29.64561653137207	NaN	NaN	NaN	NaN	3.177597761154175	NaN	10.885538101196289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.56963539123535	40.71073913574219	NaN	12.679232597351074	NaN	10.91171932220459	19.715850830078125	55.479736328125	18.295764923095703	13.273924827575684	33.453086853027344	7.639637470245361	6.628964900970459	NaN	10.834994316101074	NaN	21.045019149780273	NaN	11.546248435974121	12.441922187805176	14.628020286560059	3.5742831230163574	NaN	NaN	NaN	35.597557067871094	NaN	32.14826965332031
P12874	rpsQ	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	38.45684051513672	31.488489151000977	38.59532928466797	32.881858825683594	27.85658073425293	41.19367980957031	NaN	NaN	7.01896333694458	NaN	42.27199935913086	36.44316482543945	45.7931022644043	64.9786605834961	NaN	NaN	NaN	22.601945877075195	11.889649391174316	11.789691925048828	19.94523048400879	43.46086883544922	20.29344367980957	NaN	7.468993186950684	50.44529342651367	19.976797103881836	NaN	17.830995559692383	NaN	NaN	NaN	NaN	NaN	20.00334358215332	NaN	25.389890670776367	NaN	67.93653106689453	NaN	16.317819595336914	21.297773361206055	NaN	49.58684539794922	86.83980560302734	69.59789276123047	NaN	8.666584014892578
P12877	rplE	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	79.77164459228516	53.04072952270508	73.12897491455078	36.41612243652344	68.99848175048828	21.01138687133789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P12879	rpsH	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	49.82719802856445	33.93742370605469	30.622007369995117	24.80864906311035	51.753883361816406	24.81653594970703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P13243	fbaA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	22.380847930908203	17.929397583007812	28.314355850219727	23.98169708251953	20.08928680419922	40.37620162963867	NaN	NaN	NaN	7.875616073608398	NaN	NaN	8.151647567749023	NaN	NaN	3.7411930561065674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.773818969726562	NaN	34.86594009399414	28.852773666381836	7.925374507904053	6.724619388580322	NaN	NaN	NaN	14.934005737304688	NaN	2.196662425994873
P13714	ldh	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	17.816017150878906	10.39611530303955	7.233132362365723	4.759476661682129	6.581421375274658	7.094130992889404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P14577	rplP	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	44.615665435791016	21.7740421295166	27.262962341308594	9.497894287109375	22.812532424926758	17.507427215576172	NaN	NaN	NaN	NaN	NaN	NaN	2.862636089324951	NaN	NaN	NaN	NaN	NaN	3.3533077239990234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.095863103866577	17.942611694335938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P16971	recA	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	7.893753528594971	NaN	NaN	NaN	NaN	2.837693691253662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P17889	infB	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	5.770693302154541	6.955036640167236	12.288558959960938	9.15207290649414	9.817484855651855	5.0450663566589355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P18158	glpD	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	41.86742401123047	13.260594367980957	22.16082191467285	10.857732772827148	18.77041244506836	19.842103958129883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P19669	tal	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	10.089948654174805	7.2075629234313965	3.226128101348877	1.9094957113265991	3.296900749206543	5.200376987457275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P19946	rplO	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	39.202335357666016	23.121402740478516	44.335567474365234	21.494426727294922	34.10005569458008	11.89643383026123	NaN	NaN	NaN	NaN	10.195344924926758	10.869365692138672	15.883625030517578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.67696475982666	3.820636034011841	NaN	NaN	7.418917655944824	6.853821277618408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.8763928413391113	NaN	10.052316665649414	NaN	9.832050323486328	30.538236618041992	13.896533966064453	3.5277156829833984	NaN	NaN	NaN	16.894790649414062	NaN	NaN
P20277	rplQ	Bacillus subtilis (strain 168)	NaN	NaN	NaN	NaN	70.89816284179688	80.08175659179688	143.23960876464844	58.165130615234375	114.22329711914062	51.84593963623047	NaN	NaN	NaN	NaN	7.252488613128662	5.193915367126465	13.622257232666016	7.073276519775391	NaN	NaN	NaN	NaN	18.60811996459961	NaN	14.910923957824707	56.743770599365234	NaN	NaN	52.32112503051758	49.54509353637695	14.881134986877441	22.45857810974121	35.56984329223633	NaN	NaN	18.183727264404297	NaN	NaN	27.370752334594727	NaN	24.949663162231445	NaN	63.39847183227539	50.548404693603516	18.616426467895508	NaN	NaN	NaN	NaN	48.047943115234375	NaN	22.514972686767578
