x	y
21.53	0.548736
21.52	0.548738
21.51	0.54874
21.5	0.548741
21.49	0.548743
21.48	0.548745
21.47	0.548746
21.46	0.548748
21.45	0.54875
21.44	0.548752
21.43	0.548753
21.42	0.548755
21.41	0.548757
21.4	0.548758
21.39	0.54876
21.38	0.548762
21.37	0.548764
21.36	0.548765
21.35	0.548767
21.34	0.548769
21.33	0.54877
21.32	0.548772
21.31	0.548774
21.3	0.548776
21.29	0.548777
21.28	0.548779
21.27	0.548781
21.26	0.548783
21.25	0.548784
21.24	0.548786
21.23	0.548788
21.22	0.54879
21.21	0.548791
21.2	0.548793
21.19	0.548795
21.18	0.548797
21.17	0.548798
21.16	0.5488
21.15	0.548802
21.14	0.548804
21.13	0.548805
21.12	0.548807
21.11	0.548809
21.1	0.548811
21.09	0.548812
21.08	0.548814
21.07	0.548816
21.06	0.548818
21.05	0.54882
21.04	0.548821
21.03	0.548823
21.02	0.548825
21.01	0.548827
21	0.548828
20.99	0.54883
20.98	0.548832
20.97	0.548834
20.96	0.548836
20.95	0.548837
20.94	0.548839
20.93	0.548841
20.92	0.548843
20.91	0.548845
20.9	0.548846
20.89	0.548848
20.88	0.54885
20.87	0.548852
20.86	0.548854
20.85	0.548855
20.84	0.548857
20.83	0.548859
20.82	0.548861
20.81	0.548863
20.8	0.548864
20.79	0.548866
20.78	0.548868
20.77	0.54887
20.76	0.548872
20.75	0.548874
20.74	0.548875
20.73	0.548877
20.72	0.548879
20.71	0.548881
20.7	0.548883
20.69	0.548885
20.68	0.548886
20.67	0.548888
20.66	0.54889
20.65	0.548892
20.64	0.548894
20.63	0.548896
20.62	0.548897
20.61	0.548899
20.6	0.548901
20.59	0.548903
20.58	0.548905
20.57	0.548907
20.56	0.548909
20.55	0.54891
20.54	0.548912
20.53	0.548914
20.52	0.548916
20.51	0.548918
20.5	0.54892
20.49	0.548922
20.48	0.548923
20.47	0.548925
20.46	0.548927
20.45	0.548929
20.44	0.548931
20.43	0.548933
20.42	0.548935
20.41	0.548937
20.4	0.548939
20.39	0.54894
20.38	0.548942
20.37	0.548944
20.36	0.548946
20.35	0.548948
20.34	0.54895
20.33	0.548952
20.32	0.548954
20.31	0.548956
20.3	0.548958
20.29	0.548959
20.28	0.548961
20.27	0.548963
20.26	0.548965
20.25	0.548967
20.24	0.548969
20.23	0.548971
20.22	0.548973
20.21	0.548975
20.2	0.548977
20.19	0.548979
20.18	0.548981
20.17	0.548983
20.16	0.548984
20.15	0.548986
20.14	0.548988
20.13	0.54899
20.12	0.548992
20.11	0.548994
20.1	0.548996
20.09	0.548998
20.08	0.549
20.07	0.549002
20.06	0.549004
20.05	0.549006
20.04	0.549008
20.03	0.54901
20.02	0.549012
20.01	0.549014
20	0.549016
19.99	0.549018
19.98	0.54902
19.97	0.549022
19.96	0.549024
19.95	0.549025
19.94	0.549027
19.93	0.549029
19.92	0.549031
19.91	0.549033
19.9	0.549035
19.89	0.549037
19.88	0.549039
19.87	0.549041
19.86	0.549043
19.85	0.549045
19.84	0.549047
19.83	0.549049
19.82	0.549051
19.81	0.549053
19.8	0.549055
19.79	0.549057
19.78	0.549059
19.77	0.549061
19.76	0.549063
19.75	0.549065
19.74	0.549067
19.73	0.549069
19.72	0.549071
19.71	0.549074
19.7	0.549076
19.69	0.549078
19.68	0.54908
19.67	0.549082
19.66	0.549084
19.65	0.549086
19.64	0.549088
19.63	0.54909
19.62	0.549092
19.61	0.549094
19.6	0.549096
19.59	0.549098
19.58	0.5491
19.57	0.549102
19.56	0.549104
19.55	0.549106
19.54	0.549108
19.53	0.54911
19.52	0.549112
19.51	0.549114
19.5	0.549116
19.49	0.549119
19.48	0.549121
19.47	0.549123
19.46	0.549125
19.45	0.549127
19.44	0.549129
19.43	0.549131
19.42	0.549133
19.41	0.549135
19.4	0.549137
19.39	0.549139
19.38	0.549141
19.37	0.549144
19.36	0.549146
19.35	0.549148
19.34	0.54915
19.33	0.549152
19.32	0.549154
19.31	0.549156
19.3	0.549158
19.29	0.54916
19.28	0.549163
19.27	0.549165
19.26	0.549167
19.25	0.549169
19.24	0.549171
19.23	0.549173
19.22	0.549175
19.21	0.549177
19.2	0.54918
19.19	0.549182
19.18	0.549184
19.17	0.549186
19.16	0.549188
19.15	0.54919
19.14	0.549192
19.13	0.549195
19.12	0.549197
19.11	0.549199
19.1	0.549201
19.09	0.549203
19.08	0.549205
19.07	0.549208
19.06	0.54921
19.05	0.549212
19.04	0.549214
19.03	0.549216
19.02	0.549218
19.01	0.549221
19	0.549223
18.99	0.549225
18.98	0.549227
18.97	0.549229
18.96	0.549231
18.95	0.549234
18.94	0.549236
18.93	0.549238
18.92	0.54924
18.91	0.549242
18.9	0.549245
18.89	0.549247
18.88	0.549249
18.87	0.549251
18.86	0.549253
18.85	0.549256
18.84	0.549258
18.83	0.54926
18.82	0.549262
18.81	0.549265
18.8	0.549267
18.79	0.549269
18.78	0.549271
18.77	0.549273
18.76	0.549276
18.75	0.549278
18.74	0.54928
18.73	0.549282
18.72	0.549285
18.71	0.549287
18.7	0.549289
18.69	0.549291
18.68	0.549294
18.67	0.549296
18.66	0.549298
18.65	0.5493
18.64	0.549303
18.63	0.549305
18.62	0.549307
18.61	0.549309
18.6	0.549312
18.59	0.549314
18.58	0.549316
18.57	0.549319
18.56	0.549321
18.55	0.549323
18.54	0.549325
18.53	0.549328
18.52	0.54933
18.51	0.549332
18.5	0.549335
18.49	0.549337
18.48	0.549339
18.47	0.549342
18.46	0.549344
18.45	0.549346
18.44	0.549349
18.43	0.549351
18.42	0.549353
18.41	0.549355
18.4	0.549358
18.39	0.54936
18.38	0.549362
18.37	0.549365
18.36	0.549367
18.35	0.549369
18.34	0.549372
18.33	0.549374
18.32	0.549376
18.31	0.549379
18.3	0.549381
18.29	0.549384
18.28	0.549386
18.27	0.549388
18.26	0.549391
18.25	0.549393
18.24	0.549395
18.23	0.549398
18.22	0.5494
18.21	0.549402
18.2	0.549405
18.19	0.549407
18.18	0.54941
18.17	0.549412
18.16	0.549414
18.15	0.549417
18.14	0.549419
18.13	0.549422
18.12	0.549424
18.11	0.549426
18.1	0.549429
18.09	0.549431
18.08	0.549434
18.07	0.549436
18.06	0.549438
18.05	0.549441
18.04	0.549443
18.03	0.549446
18.02	0.549448
18.01	0.54945
18	0.549453
17.99	0.549455
17.98	0.549458
17.97	0.54946
17.96	0.549463
17.95	0.549465
17.94	0.549468
17.93	0.54947
17.92	0.549472
17.91	0.549475
17.9	0.549477
17.89	0.54948
17.88	0.549482
17.87	0.549485
17.86	0.549487
17.85	0.54949
17.84	0.549492
17.83	0.549495
17.82	0.549497
17.81	0.5495
17.8	0.549502
17.79	0.549505
17.78	0.549507
17.77	0.54951
17.76	0.549512
17.75	0.549515
17.74	0.549517
17.73	0.54952
17.72	0.549522
17.71	0.549525
17.7	0.549527
17.69	0.54953
17.68	0.549532
17.67	0.549535
17.66	0.549537
17.65	0.54954
17.64	0.549542
17.63	0.549545
17.62	0.549547
17.61	0.54955
17.6	0.549552
17.59	0.549555
17.58	0.549557
17.57	0.54956
17.56	0.549563
17.55	0.549565
17.54	0.549568
17.53	0.54957
17.52	0.549573
17.51	0.549575
17.5	0.549578
17.49	0.549581
17.48	0.549583
17.47	0.549586
17.46	0.549588
17.45	0.549591
17.44	0.549593
17.43	0.549596
17.42	0.549599
17.41	0.549601
17.4	0.549604
17.39	0.549606
17.38	0.549609
17.37	0.549612
17.36	0.549614
17.35	0.549617
17.34	0.549619
17.33	0.549622
17.32	0.549625
17.31	0.549627
17.3	0.54963
17.29	0.549633
17.28	0.549635
17.27	0.549638
17.26	0.549641
17.25	0.549643
17.24	0.549646
17.23	0.549649
17.22	0.549651
17.21	0.549654
17.2	0.549657
17.19	0.549659
17.18	0.549662
17.17	0.549664
17.16	0.549667
17.15	0.54967
17.14	0.549673
17.13	0.549675
17.12	0.549678
17.11	0.549681
17.1	0.549683
17.09	0.549686
17.08	0.549689
17.07	0.549691
17.06	0.549694
17.05	0.549697
17.04	0.5497
17.03	0.549702
17.02	0.549705
17.01	0.549708
17	0.54971
16.99	0.549713
16.98	0.549716
16.97	0.549719
16.96	0.549721
16.95	0.549724
16.94	0.549727
16.93	0.54973
16.92	0.549732
16.91	0.549735
16.9	0.549738
16.89	0.549741
16.88	0.549743
16.87	0.549746
16.86	0.549749
16.85	0.549752
16.84	0.549755
16.83	0.549757
16.82	0.54976
16.81	0.549763
