x	y
18.11	0.554621
18.1	0.554624
18.09	0.554626
18.08	0.554629
18.07	0.554631
18.06	0.554634
18.05	0.554636
18.04	0.554639
18.03	0.554641
18.02	0.554644
18.01	0.554646
18	0.554648
17.99	0.554651
17.98	0.554653
17.97	0.554656
17.96	0.554658
17.95	0.554661
17.94	0.554663
17.93	0.554666
17.92	0.554668
17.91	0.554671
17.9	0.554673
17.89	0.554676
17.88	0.554678
17.87	0.554681
17.86	0.554683
17.85	0.554686
17.84	0.554688
17.83	0.554691
17.82	0.554693
17.81	0.554696
17.8	0.554698
17.79	0.554701
17.78	0.554704
17.77	0.554706
17.76	0.554709
17.75	0.554711
17.74	0.554714
17.73	0.554716
17.72	0.554719
17.71	0.554721
17.7	0.554724
17.69	0.554726
17.68	0.554729
17.67	0.554732
17.66	0.554734
17.65	0.554737
17.64	0.554739
17.63	0.554742
17.62	0.554744
17.61	0.554747
17.6	0.55475
17.59	0.554752
17.58	0.554755
17.57	0.554757
17.56	0.55476
17.55	0.554763
17.54	0.554765
17.53	0.554768
17.52	0.55477
17.51	0.554773
17.5	0.554776
17.49	0.554778
17.48	0.554781
17.47	0.554783
17.46	0.554786
17.45	0.554789
17.44	0.554791
17.43	0.554794
17.42	0.554797
17.41	0.554799
17.4	0.554802
17.39	0.554805
17.38	0.554807
17.37	0.55481
17.36	0.554813
17.35	0.554815
17.34	0.554818
17.33	0.554821
17.32	0.554823
17.31	0.554826
17.3	0.554829
17.29	0.554831
17.28	0.554834
17.27	0.554837
17.26	0.554839
17.25	0.554842
17.24	0.554845
17.23	0.554847
17.22	0.55485
17.21	0.554853
17.2	0.554856
17.19	0.554858
17.18	0.554861
17.17	0.554864
17.16	0.554866
17.15	0.554869
17.14	0.554872
17.13	0.554875
17.12	0.554877
17.11	0.55488
17.1	0.554883
17.09	0.554886
17.08	0.554888
17.07	0.554891
17.06	0.554894
17.05	0.554896
17.04	0.554899
17.03	0.554902
17.02	0.554905
17.01	0.554908
17	0.55491
16.99	0.554913
16.98	0.554916
16.97	0.554919
16.96	0.554921
16.95	0.554924
16.94	0.554927
16.93	0.55493
16.92	0.554933
16.91	0.554935
16.9	0.554938
16.89	0.554941
16.88	0.554944
16.87	0.554947
16.86	0.55495
16.85	0.554952
16.84	0.554955
16.83	0.554958
16.82	0.554961
16.81	0.554964
16.8	0.554967
16.79	0.554969
16.78	0.554972
16.77	0.554975
16.76	0.554978
16.75	0.554981
16.74	0.554984
16.73	0.554986
16.72	0.554989
16.71	0.554992
16.7	0.554995
16.69	0.554998
16.68	0.555001
16.67	0.555004
16.66	0.555007
16.65	0.555009
16.64	0.555012
16.63	0.555015
16.62	0.555018
16.61	0.555021
16.6	0.555024
16.59	0.555027
16.58	0.55503
16.57	0.555033
16.56	0.555036
16.55	0.555039
16.54	0.555042
16.53	0.555044
16.52	0.555047
16.51	0.55505
16.5	0.555053
16.49	0.555056
16.48	0.555059
16.47	0.555062
16.46	0.555065
16.45	0.555068
16.44	0.555071
16.43	0.555074
16.42	0.555077
16.41	0.55508
16.4	0.555083
16.39	0.555086
16.38	0.555089
16.37	0.555092
16.36	0.555095
16.35	0.555098
16.34	0.555101
16.33	0.555104
16.32	0.555107
16.31	0.55511
16.3	0.555113
16.29	0.555116
16.28	0.555119
16.27	0.555122
16.26	0.555125
16.25	0.555128
16.24	0.555131
16.23	0.555134
16.22	0.555137
16.21	0.55514
16.2	0.555143
16.19	0.555146
16.18	0.555149
16.17	0.555152
16.16	0.555156
16.15	0.555159
16.14	0.555162
16.13	0.555165
16.12	0.555168
16.11	0.555171
16.1	0.555174
16.09	0.555177
16.08	0.55518
16.07	0.555183
16.06	0.555187
16.05	0.55519
16.04	0.555193
16.03	0.555196
16.02	0.555199
16.01	0.555202
16	0.555205
15.99	0.555208
15.98	0.555211
15.97	0.555215
15.96	0.555218
15.95	0.555221
15.94	0.555224
15.93	0.555227
15.92	0.55523
15.91	0.555234
15.9	0.555237
15.89	0.55524
15.88	0.555243
15.87	0.555246
15.86	0.55525
15.85	0.555253
15.84	0.555256
15.83	0.555259
15.82	0.555262
15.81	0.555265
15.8	0.555269
15.79	0.555272
15.78	0.555275
15.77	0.555278
15.76	0.555282
15.75	0.555285
15.74	0.555288
15.73	0.555291
15.72	0.555295
15.71	0.555298
15.7	0.555301
15.69	0.555304
15.68	0.555308
15.67	0.555311
15.66	0.555314
15.65	0.555317
15.64	0.555321
15.63	0.555324
15.62	0.555327
15.61	0.555331
15.6	0.555334
15.59	0.555337
15.58	0.55534
15.57	0.555344
15.56	0.555347
15.55	0.55535
15.54	0.555354
15.53	0.555357
15.52	0.55536
15.51	0.555364
15.5	0.555367
15.49	0.55537
15.48	0.555374
15.47	0.555377
15.46	0.55538
15.45	0.555384
15.44	0.555387
15.43	0.555391
15.42	0.555394
15.41	0.555397
15.4	0.555401
15.39	0.555404
15.38	0.555407
15.37	0.555411
15.36	0.555414
15.35	0.555418
15.34	0.555421
15.33	0.555425
15.32	0.555428
15.31	0.555431
15.3	0.555435
15.29	0.555438
15.28	0.555442
15.27	0.555445
15.26	0.555449
15.25	0.555452
15.24	0.555455
15.23	0.555459
15.22	0.555462
15.21	0.555466
15.2	0.555469
15.19	0.555473
15.18	0.555476
15.17	0.55548
15.16	0.555483
15.15	0.555487
15.14	0.55549
15.13	0.555494
15.12	0.555497
15.11	0.555501
15.1	0.555504
15.09	0.555508
15.08	0.555511
15.07	0.555515
15.06	0.555518
15.05	0.555522
