[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity	T: PG.Genes
18.2268	18.4505	18.5782	19.0209	19.4973	20.1811	19.5975	19.7336	19.9891	17.3934	17.6424	17.7775	18.6966	18.6464	18.848	NaN	NaN	NaN	mreC
19.1733	19.2768	19.2076	20.1046	20.3513	20.2035	21.3391	21.4614	20.879	15.6839	17.195	17.287	17.9894	17.7935	16.9506	NaN	NaN	NaN	lytA
16.6981	16.43	16.4644	18.0284	18.4707	19.1655	20.5394	19.9481	20.671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	glpX
17.953	17.6076	17.5519	18.8122	19.0955	19.03	NaN	NaN	NaN	18.9805	18.8967	18.9578	NaN	NaN	NaN	NaN	NaN	NaN	murD
21.0379	20.7665	20.9762	22.2059	21.9228	21.8893	21.0575	20.8885	20.7698	19.5818	19.656	19.753	20.0459	20.1634	19.9921	NaN	NaN	NaN	murE
20.8649	20.8858	20.822	20.9973	20.7645	20.5647	20.982	21.2635	21.1905	21.1196	20.99	20.9921	19.6756	19.5549	19.9005	19.5727	19.461	19.8343	ygxA
20.5045	20.4641	20.386	20.1654	20.2168	19.9948	21.1457	21.1367	21.2179	20.1469	19.8534	20.0177	20.2539	19.9606	20.093	NaN	NaN	NaN	srfAB
14.7314	15.2174	14.1959	16.1365	16.4694	15.8319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	alsD
18.1154	17.919	18.3505	16.9577	16.9956	17.5993	19.6173	19.5896	19.6989	NaN	NaN	NaN	17.5769	17.7559	17.876	NaN	NaN	NaN	alsR
20.3462	20.3805	20.4601	19.5433	20.108	22.3887	18.3264	18.6268	18.8536	19.1173	19.1021	19.6336	NaN	NaN	NaN	NaN	NaN	NaN	dapG
20.1858	20.1098	20.1045	21.086	21.0275	21.0218	19.6939	19.8602	19.6419	20.1229	20.2908	20.3167	19.3602	19.5585	19.1776	17.583	17.327	16.8389	dapA
23.5172	23.5237	23.4861	24.0233	23.5476	23.6194	24.4345	24.3707	24.3421	23.8571	23.9396	23.9681	22.9694	23.0628	22.7575	20.8717	20.9064	20.998	asd
16.31	16.1539	15.8631	18.8467	18.006	18.0881	16.4091	16.7573	16.2497	16.2018	15.6611	16.089	NaN	NaN	NaN	NaN	NaN	NaN	ymxG
17.1238	17.4197	17.5827	18.938	19.3712	19.5146	19.2758	19.173	19.5305	NaN	NaN	NaN	17.5805	17.8527	17.7807	NaN	NaN	NaN	gtaB
17.8326	17.836	17.894	20.803	20.5827	20.4486	17.6105	17.4792	17.3462	19.3375	19.6511	19.9676	16.7856	16.7089	16.901	17.3486	17.7452	17.704	valS
18.432	18.3842	19.049	20.118	22.7843	22.8872	19.7568	19.6718	19.5136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cysS
14.7209	14.7601	14.9682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yacO
18.3059	19.0044	19.1687	20.7457	20.5063	20.5596	19.8589	19.4471	19.5561	19.8129	19.1279	19.7233	20.745	20.8405	20.8483	21.0472	20.8707	21.3689	nusG
18.8593	18.6778	18.8617	21.6857	21.6001	21.8993	17.1673	16.4481	16.5024	17.0059	16.7205	16.3931	15.6151	16.2704	15.7985	NaN	NaN	NaN	rplK
22.2915	22.9574	23.1346	22.9008	22.6672	22.6336	25.3967	25.484	25.5831	18.4054	18.3833	18.5262	22.2611	22.1249	22.8182	18.2666	18.0123	17.4013	rplA
19.1367	19.0736	19.0682	16.7865	16.6117	16.6473	19.1251	19.1926	19.1541	NaN	NaN	NaN	20.2923	20.4009	20.1392	NaN	NaN	NaN	nrgB
21.5556	21.4583	21.4773	22.7928	22.7029	22.6386	22.1043	22.0655	21.9981	23.0014	23.0367	23.0391	21.5777	21.5509	21.4544	20.9413	21.0759	21.2794	wapA
15.6393	16.2551	15.4895	19.6163	19.9663	20.8556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ftsL
19.1484	19.0199	19.261	NaN	NaN	NaN	17.8236	17.6948	17.6104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pbpB
15.2149	15.6091	15.4003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rsmH
21.4355	21.4887	21.4701	22.2912	22.5583	22.4688	21.2502	21.3957	21.1927	22.2982	22.4244	22.4428	19.5905	19.302	19.401	20.9318	21.4823	22.2996	cotW
20.9432	21.1827	21.2195	21.8037	21.8316	21.7169	23.4999	23.2682	23.1114	22.152	22.3161	22.3201	NaN	NaN	NaN	13.4044	10.4459	NaN	ald
17.0226	17.5191	17.3055	18.4079	18.8017	18.9288	18.2572	18.0563	17.4043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	patB
20.3717	20.3164	20.3389	22.9655	23.0613	23.1456	20.4307	20.7142	20.5927	15.4602	15.4417	15.4238	19.8583	19.1731	19.6032	NaN	NaN	NaN	srfAC
21.1569	21.281	21.5985	21.8772	21.8947	21.9699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ycxD
19.3113	19.5483	19.3804	19.1287	18.9845	18.791	18.3495	18.3786	18.3415	15.3518	15.4741	14.6235	16.29	15.7086	15.6666	NaN	NaN	NaN	tlp
20.277	20.1357	20.1449	20.1189	20.3218	19.9959	21.1014	20.3408	20.9479	17.7144	17.3449	17.0337	19.2166	19.3288	20.1345	NaN	NaN	NaN	pdhI
14.8331	15.0096	14.4756	16.4253	11.5364	14.9456	18.381	18.3427	18.6978	13.2898	13.752	14.0818	15.4181	15.701	15.672	NaN	NaN	NaN	yneT
17.2572	17.3652	16.7868	15.642	15.1845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	parC
16.7439	16.3323	16.8811	21.0126	22.1242	22.1807	18.2238	18.2882	18.421	20.0293	19.4258	19.9443	17.9569	17.1977	17.4285	20.1014	17.1377	20.1052	ileS
21.6947	21.7893	21.7599	22.0426	22.2749	22.0927	21.5951	21.7219	21.77	21.2639	21.0489	21.128	NaN	NaN	NaN	NaN	NaN	NaN	rnjA
12.0941	14.4378	11.8403	17.7987	17.7435	17.7522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykrA
20.1793	20.1858	20.2988	20.306	20.6368	20.6658	21.2571	21.3758	21.2417	18.6435	18.7608	18.6052	20.6263	20.4467	20.5454	NaN	NaN	NaN	defB
22.4931	22.4109	22.7233	NaN	NaN	NaN	23.0623	22.7545	22.8885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	csbB
18.5811	18.7243	18.8044	19.4876	19.681	20.0195	17.8525	NaN	17.6331	18.854	18.7866	18.6896	16.8852	16.3761	16.6181	NaN	NaN	NaN	nrdR
13.6587	14.873	13.0631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	murQ
18.0578	17.913	17.8697	18.496	18.4912	18.3438	NaN	NaN	NaN	16.2451	16.5197	16.1713	NaN	NaN	NaN	NaN	NaN	NaN	rsiW
17.2499	17.4317	18.4004	18.9883	19.5561	18.7572	17.142	17.3425	16.9997	18.3723	18.3534	18.2359	NaN	NaN	NaN	NaN	NaN	NaN	fbp
16.03	16.5674	15.8173	16.9382	17.1506	18.3867	17.4101	17.3773	17.0495	16.3157	16.1889	15.3662	15.4858	15.7296	16.2165	NaN	NaN	NaN	yydB
14.3104	13.9	14.8915	15.3575	15.7366	15.6991	18.8172	18.5499	19.0029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rlmH
17.265	16.2961	20.2846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yycI
18.4411	18.3454	18.3563	20.2957	20.6402	20.5786	21.9447	22.6013	22.6158	16.4653	16.8871	17.7565	NaN	NaN	NaN	NaN	NaN	NaN	walK
17.9811	17.9055	17.6338	15.4418	15.1496	14.8335	16.9943	16.998	15.861	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yttA
16.4483	16.4981	16.6383	NaN	NaN	NaN	16.8954	17.2153	18.0933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrhE
19.4862	19.5158	19.4113	NaN	NaN	NaN	NaN	NaN	NaN	18.7138	18.7254	19.1818	NaN	NaN	NaN	NaN	NaN	NaN	pbpH
13.8782	15.3922	14.9042	NaN	NaN	NaN	14.7051	16.0344	15.3196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	hemZ
17.4511	17.7038	17.9442	22.8784	22.4326	22.8618	20.6252	20.1047	21.0977	20.0008	20.2366	19.9523	20.1797	20.3296	20.3297	20.6759	20.132	20.1878	ygaF
17.8934	18.0434	17.9912	0.210691	13.8663	11.558	19.1442	18.977	19.2274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yerC
18.046	18.0392	18.0946	19.2394	19.1552	18.734	15.7866	14.8114	14.8761	20.3135	20.1971	19.2373	NaN	NaN	NaN	NaN	NaN	NaN	sspJ
19.4896	19.1281	19.1758	19.5268	19.3763	19.496	19.9642	20.0013	19.4195	17.6077	17.9543	16.9897	NaN	NaN	NaN	NaN	NaN	NaN	yrzL
16.2511	16.2451	16.612	13.2958	14.599	18.3257	17.3073	17.1523	17.5868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yozQ
16.4784	16.3367	16.5401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yezE
16.6951	18.7639	NaN	18.9388	20.4418	21.513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tagT
19.8752	19.7899	19.8143	21.8719	21.4938	21.4396	19.474	19.7454	18.9732	16.9242	19.03	19.8583	18.8371	19.032	19.3531	NaN	NaN	NaN	pyc
20.5213	20.3744	20.0109	17.8094	18.3169	17.7754	19.4044	19.0273	19.7341	21.2528	21.0774	20.909	NaN	NaN	NaN	NaN	NaN	NaN	htrB
NaN	NaN	NaN	14.6535	16.7187	16.7218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yezG
NaN	NaN	NaN	17.0824	18.3003	17.8567	NaN	NaN	NaN	15.0337	14.8169	14.8726	NaN	NaN	NaN	NaN	NaN	NaN	yngHB
NaN	NaN	NaN	18.3316	19.4099	19.4773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	accD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	KRT38
NaN	NaN	NaN	18.7392	18.5863	18.7091	14.7181	14.455	14.2493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yugG
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rhaA
NaN	NaN	NaN	16.1062	15.9306	15.8279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrbE
NaN	NaN	NaN	18.4063	18.3973	17.4957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mccB
NaN	NaN	NaN	13.9722	14.7326	14.5521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrpD
NaN	NaN	NaN	16.7546	17.2059	17.6832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ydhF
NaN	NaN	NaN	15.0779	14.9324	14.7907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rex
NaN	NaN	NaN	17.6772	17.8912	17.5492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfmS
NaN	NaN	NaN	17.6216	17.6075	17.4208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfnF
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvcJ
NaN	NaN	NaN	20.8936	20.787	20.7778	18.298	17.9611	18.287	20.0425	19.9779	20.0908	NaN	NaN	NaN	NaN	NaN	NaN	yrdC
NaN	NaN	NaN	16.4854	16.8888	16.8792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yhaZ
NaN	NaN	NaN	15.9193	15.0469	15.5132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	nsrR
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	lcfB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ywiB
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yerO
NaN	NaN	NaN	19.1506	20.3952	20.5542	NaN	NaN	NaN	NaN	NaN	NaN	17.4144	15.7617	15.1667	NaN	NaN	NaN	rlmCD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yesJ
NaN	NaN	NaN	17.9125	18.0521	18.0862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yesQ
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yetK
NaN	NaN	NaN	19.1318	19.08	18.7817	17.9999	17.9772	17.8438	NaN	NaN	NaN	NaN	NaN	NaN	19.6768	19.4629	19.382	yfiU
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfhJ
NaN	NaN	NaN	21.8031	21.1431	20.8142	NaN	NaN	NaN	22.8489	22.2945	21.8499	NaN	NaN	NaN	21.8161	20.3477	21.5106	rpsN2;rpsN1
NaN	NaN	NaN	17.2421	19.0307	19.2194	NaN	NaN	NaN	17.473	17.4046	17.5724	NaN	NaN	NaN	NaN	NaN	NaN	yjcS
NaN	NaN	NaN	19.0103	19.36	20.2358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yjdA
NaN	NaN	NaN	13.7315	15.5052	17.732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mhqR
NaN	NaN	NaN	15.6556	15.201	15.7815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykvS
NaN	NaN	NaN	19.4774	19.4836	19.6163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykzF
NaN	NaN	NaN	15.9471	16.8197	17.4238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	moeA
NaN	NaN	NaN	17.2675	16.8793	16.7508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yknY
NaN	NaN	NaN	15.5939	17.0692	17.3873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykpB
NaN	NaN	NaN	16.2385	16.0709	15.9256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rimM
NaN	NaN	NaN	21.6257	21.7115	21.6782	NaN	NaN	NaN	13.9074	15.8458	16.5373	NaN	NaN	NaN	NaN	NaN	NaN	rplS
NaN	NaN	NaN	16.6087	15.7323	17.3527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rbgA
NaN	NaN	NaN	20.5874	20.7786	20.941	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rny
NaN	NaN	NaN	10.0875	14.6717	14.2075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pksS
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ymzC
NaN	NaN	NaN	17.5737	17.4486	16.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yncM
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ppsE
NaN	NaN	NaN	16.5605	15.7851	15.498	NaN	NaN	NaN	13.6947	13.9658	12.9368	NaN	NaN	NaN	NaN	NaN	NaN	yoaF
NaN	NaN	NaN	16.8159	16.3517	15.9772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yozO
NaN	NaN	NaN	18.9396	19.0963	18.8215	NaN	NaN	NaN	16.5886	18.0263	17.8426	NaN	NaN	NaN	NaN	NaN	NaN	bshB2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yorL
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yonS
NaN	NaN	NaN	21.4643	21.4058	21.3034	NaN	NaN	NaN	21.7144	21.7061	21.6316	NaN	NaN	NaN	NaN	NaN	NaN	sunS
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yokI;yobL
NaN	NaN	NaN	14.7215	17.1382	17.3099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yokG
NaN	NaN	NaN	15.3883	14.5902	15.3605	15.6827	16.1901	16.0209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	mtnN
NaN	NaN	NaN	18.9412	18.8213	18.7139	NaN	NaN	NaN	17.6359	17.8175	17.7782	NaN	NaN	NaN	15.6146	15.1056	16.4916	tgt
NaN	NaN	NaN	15.5015	15.3451	15.5986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	queA
NaN	NaN	NaN	20.9794	20.5777	20.6278	NaN	NaN	NaN	20.4264	20.537	20.3323	NaN	NaN	NaN	19.0763	19.0418	18.9719	safA
NaN	NaN	NaN	13.5562	13.204	13.5276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	lytG
NaN	NaN	NaN	22.6635	23.4773	23.5167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	pncB
NaN	NaN	NaN	17.9007	17.7884	17.3847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yueF
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yueC
NaN	NaN	NaN	18.7075	18.4111	20.174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	besA
NaN	NaN	NaN	14.7064	14.5884	10.2747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yutJ
NaN	NaN	NaN	17.6025	18.1216	18.4658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	sufS
NaN	NaN	NaN	16.3956	16.2941	16.611	NaN	NaN	NaN	NaN	NaN	NaN	20.8666	21.207	20.8045	20.2041	20.2052	19.9411	gcvH
NaN	NaN	NaN	20.6997	21.7357	21.4508	NaN	NaN	NaN	15.6198	17.9167	19.2091	NaN	NaN	NaN	NaN	NaN	NaN	fadN
NaN	NaN	NaN	19.1244	19.1778	19.2991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	liaH
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvgL
NaN	NaN	NaN	21.3212	21.1942	21.2927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	cysI
NaN	NaN	NaN	13.8406	15.1147	15.6999	16.0912	16.7792	16.0469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	bdbD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yvaP
NaN	NaN	NaN	19.3638	19.5014	19.2575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	tuaD
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ywzC
NaN	NaN	NaN	18.5777	18.4616	18.4109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yloU
NaN	NaN	NaN	16.6297	18.1083	17.8772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	acoL
NaN	NaN	NaN	19.0909	20.3017	20.3965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	rapJ
NaN	NaN	NaN	17.4163	17.1366	16.9901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gmk
NaN	NaN	NaN	15.752	16.8423	17.3581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ytmB
NaN	NaN	NaN	13.7028	13.9158	14.1983	NaN	NaN	NaN	16.5916	16.0806	16.2917	NaN	NaN	NaN	NaN	NaN	NaN	yceE
NaN	NaN	NaN	17.5401	17.8979	18.3186	NaN	NaN	NaN	15.8239	16.1534	16.5079	NaN	NaN	NaN	NaN	NaN	NaN	ytrE
NaN	NaN	NaN	17.5125	19.2007	19.2497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	gltB
NaN	NaN	NaN	17.0877	17.7395	16.9179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ylbF
NaN	NaN	NaN	21.9772	21.6594	21.4063	NaN	NaN	NaN	20.108	20.213	19.7415	NaN	NaN	NaN	NaN	NaN	NaN	speH
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ylbN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yrrB
NaN	NaN	NaN	14.7871	16.0279	15.7589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykaA
NaN	NaN	NaN	17.2115	17.918	18.6179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfkO
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ykoP
NaN	NaN	NaN	19.2174	24.0035	23.8297	NaN	NaN	NaN	17.2941	21.586	22.687	NaN	NaN	NaN	NaN	NaN	NaN	yopT
NaN	NaN	NaN	19.3869	20.7122	20.6095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfmM
NaN	NaN	NaN	17.1548	17.1821	17.1768	NaN	NaN	NaN	14.4196	14.4369	14.8307	NaN	NaN	NaN	NaN	NaN	NaN	yoeD
NaN	NaN	NaN	19.3595	19.1003	19.6981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	thiI
NaN	NaN	NaN	15.7741	14.6751	15.7608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	iscS1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ycdB
NaN	NaN	NaN	18.2489	18.2509	17.8918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yjoB
NaN	NaN	NaN	14.1414	14.0683	18.6186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	fadH
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	yfmG
NaN	NaN	NaN	17.9356	18.9263	18.9942	21.6755	20.8065	20.258	18.9564	19.0562	19.5673	NaN	NaN	NaN	17.5359	18.083	17.4565	yjhA
NaN	NaN	NaN	17.8402	17.9013	18.3637	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	ytnP
