PG.ProteinGroups	PG.Genes	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.QValue (Run-Wise)	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.QValue (Run-Wise)	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.QValue (Run-Wise)	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.QValue (Run-Wise)	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.QValue (Run-Wise)	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.QValue (Run-Wise)	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.QValue (Run-Wise)	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.QValue (Run-Wise)	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.QValue (Run-Wise)	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.QValue (Run-Wise)	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.QValue (Run-Wise)	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.QValue (Run-Wise)	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.QValue (Run-Wise)	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.QValue (Run-Wise)	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.QValue (Run-Wise)	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.QValue (Run-Wise)	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.QValue (Run-Wise)	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.QValue (Run-Wise)	[1] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_01.raw.PG.Quantity	[2] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_02.raw.PG.Quantity	[3] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_hs_03.raw.PG.Quantity	[4] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_01.raw.PG.Quantity	[5] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_02.raw.PG.Quantity	[6] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dMscB_BS_st_03.raw.PG.Quantity	[7] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_01.raw.PG.Quantity	[8] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_02.raw.PG.Quantity	[9] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_hs_03.raw.PG.Quantity	[10] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_01.raw.PG.Quantity	[11] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_02.raw.PG.Quantity	[12] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_dYwIE_BS_st_03.raw.PG.Quantity	[13] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_01.raw.PG.Quantity	[14] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_02.raw.PG.Quantity	[15] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_hs_03.raw.PG.Quantity	[16] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_01.raw.PG.Quantity	[17] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_02.raw.PG.Quantity	[18] 20251128_A2_N1_Ledolter_Clausen_IMP_THIDTC005_wt168_BS_st_03.raw.PG.Quantity
O34659	cdaR	3.995394288951214E-16	3.3747574676844984E-38	9.663024580947769E-05	7.482024528650169E-08	1.6037403841974427E-06	0.00017863696425484465	2.6854017429334917E-104	2.986113578256801E-22	1.4624393148862002E-29	3.3447993336446476E-25	0.00014365017861490086	0.0028861745906452432	3.923171602462052E-39	5.67391435742233E-15	2.0777037246310945E-12	0.11356798779654256	0.3592084105615336	0.18444251414740276	127207.9765625	142776.9375	170081.953125	95332.125	82600.859375	70648.5078125	138742.328125	110477.4140625	106617.90625	71195.28125	228943.53125	196950.09375	92760.609375	82734.2734375	85461.1953125	NaN	NaN	NaN
O34660	dhaS	4.265806662316973E-06	0.0001945495203713965	0.0015786941397267801	0.00011091278843014817	0.00010369012488939926	0.00017981563094060364	0.0020442010553277015	0.0008118405573114526	0.0014524072818309763	0.0010232085441628659	0.004179162288877234	0.015122829392631744	0.0018855349452127428	0.002039954208461504	0.00339577008187611	0.1698385823200208	0.17943718309100504	0.3704534098484801	637126.5625	627470.625	621077.625	192730.71875	50799.78125	38307.21875	411483.5625	288637.6875	324986.3125	85581.234375	137944.90625	122231.8984375	142106.03125	192825.125	179522.234375	NaN	NaN	NaN
O34666	ctpA	0.0001268041608174163	0.00019925038562471485	0.0008834367700681263	2.978875434293318E-05	5.7380693224192984E-05	8.561642442826867E-05	0.00374104333547758	0.003154419815068874	0.0004011470972410335	0.0007556319245357074	0.05341291017195653	0.07496985754784045	0.0022402901043340824	0.0055879088303766485	0.02389260975235182	0.258951171187522	0.05097102046945164	0.2405767026776015	36787.8359375	21388.6953125	40731.54296875	242362.578125	139477.796875	155366.328125	106851.3828125	63373.44140625	80171.25	3590.46728515625	NaN	NaN	106018.7109375	53462.79296875	63284.7109375	NaN	NaN	NaN
O34667	luxS	3.2885355755913333E-47	7.825262968926643E-55	1.4927684248720473E-08	1.941290795873411E-07	5.3631051023326985E-149	4.3165301692878334E-07	1.2701053443335665E-27	8.148207070708576E-35	9.545442255766139E-18	7.416090804812721E-39	0.0003954356681420312	6.375087173012183E-06	1.6539978025350026E-06	2.0284482362867003E-07	0.000976181494511934	0.032764438442324115	0.12924386572068	0.03859883806617549	663103.875	585437.125	602023.0625	186145.84375	145865.28125	103579.078125	1200733.75	1217872.375	1666641.125	34382.13671875	25454.1640625	73282.9375	178714.59375	286931.3125	137109.703125	NaN	NaN	NaN
O34669	yocH	5.4714000549819696E-05	9.172519798104494E-22	0.000417692491739107	9.038396965987151E-10	2.5854646825621333E-33	6.0249035594741346E-05	0.0008578590398832468	0.0001683791607688899	1.9081677790395837E-28	0.10543628399982005	0.0135215803397909	0.16381495672428226	0.002111980719708337	0.018043304235907037	0.01296477744752564	0.16842876367512744	0.22175914642838998	0.23890714138359354	170914.21875	177075.015625	131996.34375	100805.78125	174887.4375	105810.3515625	330472.6875	310795.28125	354689.65625	NaN	NaN	NaN	32644.859375	NaN	NaN	NaN	NaN	NaN
O34676	kamA	1.1269078807329636E-219	8.75931120260911E-13	2.7928317671318364E-115	0.05676259258697294	0.041709590158697844	0.047980720813339324	0.007345093179110822	0.025557089663261638	0.041963024782406246	0.10617453453177461	0.13764095205289106	0.13673016132025656	0.0016608888452640685	1.5974971258276005E-06	0.0014793945241131608	0.01264786953056006	0.4623272350500617	0.12858388287603995	4735.73486328125	2301.67138671875	3735.338623046875	NaN	NaN	NaN	1995.71044921875	NaN	NaN	NaN	NaN	NaN	NaN	1326.7340087890625	NaN	NaN	NaN	NaN
O34680	ydiP	0.00022021559610571774	0.0001864116188408615	0.0004386824504644411	8.244556308243294E-248	5.7982194738758475E-36	1.3157920644492537E-12	0.0008526101853681488	0.0006505096170151196	0.001050521929254983	1.415904367495612E-25	0.0021242215626989937	0.002479862014393074	0.0027282507231626866	0.008441956477223225	0.015809895124049754	0.1871558141850983	0.032676382977093604	0.104711501324982	400358.15625	459731.59375	512688.34375	589292	684615.5	449450.78125	386713.4375	154603.1875	263281.5	226516.125	1834897.5	1068709.5	719420.75	530265.625	NaN	NaN	NaN	NaN
O34693	rqcH	9.664833187657857E-73	7.836060613831057E-41	6.844507710325996E-35	4.614318353436825E-06	1.895921592376626E-16	6.431787668691963E-05	5.7103501767571705E-05	3.40740773214727E-38	4.151684044827142E-31	3.773819447108501E-21	0.00019441325065876818	0.0014263068724626252	0.00021849017077779374	0.0014648913151156723	6.167607222862092E-05	0.016620993622265805	0.02726109094596484	0.03859883806617549	1137132.25	1475534.75	1454659.25	582890.875	1036460.875	1082312.25	1395394.75	1524335.625	1611304.375	579082.5625	1236261.125	2870301.75	1232184.75	1669296.25	1240325.25	NaN	NaN	NaN
O34703	yjoB	0.0004567382497996718	0.0014681886677187137	0.001088383886529879	1.9312692998344004E-53	5.727038203798915E-207	2.6517937764242318E-170	0.014571205519890688	0.011556294210305972	0.0078978696004206	0.0045770615461473724	0.01855865964025876	0.04881360369018325	0.007270686509745303	0.005326798885426935	0.01623579407234713	0.018905835800300707	0.015149313571610108	0.008305762319922366	NaN	8873.19140625	NaN	74175.8359375	76221.4296875	42262.0390625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34714	oxdC	0.0003741525130025127	7.226704621039228E-12	0.0030042852365979216	6.493131327077183E-07	0.00039591838591221336	0.00021308434191138744	0.07467491452146524	0.005075117343778547	0.0043617706311466905	2.1985980807802834E-43	3.0526331715386176E-20	0.000813667833662527	0.17610071059154986	0.11208790456526206	0.0423291872015699	0.04844169982461821	0.020192332940660952	0.041445626645092194	53416.63671875	54321.1796875	NaN	212892.515625	226136.15625	234934.0625	NaN	NaN	NaN	23692.66796875	484385.4375	610545.5625	NaN	NaN	NaN	NaN	NaN	NaN
O34717	fadH	0.04076144768169878	0.015450178592031941	0.020417694412056667	5.06997149852726E-05	0.00011815398410798352	0.0002219941898312905	0.07952783878614111	0.03134935653999188	0.11335063771422318	0.007534822631112544	0.03818094397499364	0.08540154709854551	0.18329319415037312	0.1464985684391747	0.08649264298777153	0.33311719826856034	0.13318603711698232	0.17955424044095486	NaN	NaN	NaN	14323.7822265625	90573.171875	220399.03125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34720	yjgC	2.809550407700598E-17	4.153071206782162E-38	3.296884025180721E-07	0.0032658907614425076	0.0376247038902218	0.04232898820977599	0.0004882850937726442	1.8420206311000105E-11	0.0005197274889091046	0.003067002283405333	0.005810658061622351	0.0295486896926064	0.001605181844792307	0.002239276111852027	0.0081085161820603	0.0467434568683783	0.33595908734493835	0.2505313577107922	37818.578125	14699.435546875	35424.52734375	418333.78125	NaN	NaN	32920.77734375	57115.50390625	59721.34765625	NaN	7109.69091796875	NaN	21163.00390625	154116.1875	NaN	NaN	NaN	NaN
O34725	yjhA	0.00045831026608270846	8.968917702786496E-05	7.851025460770726E-05	1.704927689349523E-06	2.078877628217877E-05	9.285178564955081E-05	6.590964631578926E-08	0.0002372828471808091	0.00026353731471892567	2.823278230985637E-08	0.0003217705679877568	0.0010248261452453463	0.0014890427552253364	0.00243792612897158	0.0018419592628483188	0.011979531743397259	0.008797320046136254	0.0068305842156206244	521055.0625	441579.40625	389093.84375	1017988.4375	1226306.25	1567157.625	1679040.125	757226.25	1131046.625	1166716.375	1344298.875	1156775.75	602772.3125	245447.234375	444842.375	806892.875	1423908.125	961827.9375
O34737	ykuN	4.4073640149040604E-05	1.6353622571311328E-50	2.780942259452776E-12	0	2.190329638822994E-270	1.0401473414425981E-128	4.5107751952592425E-11	4.2962467997938713E-141	0.00017981404901369703	1.0969264343651725E-30	3.945953555785043E-11	0.0012809352162112717	1.7063904084616828E-15	2.06468205205256E-10	4.0451289234776475E-08	0.051421238635931	0.44927415380931757	0.22244432990979138	16788.603515625	20227.9609375	18967.37890625	106419.40625	70898.71875	62963.2109375	5975.77880859375	5457.96337890625	9661.265625	11065.1181640625	22307.630859375	6878.3984375	4105.9248046875	3029.77685546875	11054.3564453125	NaN	NaN	NaN
O34746	fabHA	0.000324714927117153	4.438020614802416E-18	0.00014224129821810753	5.469382704700216E-05	4.615710526280282E-07	5.952778254374683E-05	0.00014182510690793925	6.529044777448888E-55	1.580511511119026E-08	0.0017294107287833247	0.003861721050286911	0.003893848786345927	0.0075243667667635634	0.0018715187212883031	0.0017868290325118122	0.011829693815235073	0.032676382977093604	0.012495518150070443	316483.15625	404830.6875	350630.3125	1738571.25	485867.375	332169.4375	269163	318938.96875	305118.90625	2173798.75	3552907.5	2413662.25	232973.875	257694.546875	441995.625	NaN	NaN	1155213.625
O34750	yfmL	0.0007182632847714773	0.00027565281576389977	4.8577971410639054E-05	0.0002932914505154226	0.0002868652410603477	4.303451798495571E-07	0.00048531293872776214	0.0005859668314752003	0.00013504700759125505	0.16303982353307672	0.028295804292238956	0.014644818606394177	0.0055931668090983995	0.04217840988788545	0.00325616918789599	0.20549943833453965	0.11840289794615227	0.33630210331351906	999137.125	979956.1875	860784.625	2098804	817629.3125	2935681.5	710738.875	659363.5	1255930.5	NaN	NaN	NaN	NaN	NaN	1194068.125	NaN	NaN	NaN
O34751	yloV	4.660060399841085E-08	3.5573284221098655E-19	0.00013742122931989138	4.4586181251632E-16	5.6166626747914336E-06	0.00010028573637182797	8.053998104150951E-08	9.255610346654657E-05	0.0001711652280265616	2.4201149360746644E-09	0.001731176166488318	0.0029380498563443417	0.002119656637109112	0.0017207056946921106	0.0016959910450478478	0.016202093992273358	0.0157608121790624	0.006415503273959599	2551219.75	2672959	2631454.25	2032355.25	1383616.875	1166019.875	1457245.375	1656985.375	1792350.25	1130882.5	686387.5625	1371123.375	899598.0625	998830.625	607537.1875	758830.5	723270.6875	562156.5
O34758	mltG	0.001088003464407412	0.00030942232502294547	0.00050410338035239	4.1065632950073244E-06	2.8736573806407835E-06	0.00013996869131355048	0.01131825535889107	0.019056552114792135	0.006671418430008161	0.14091633327404607	0.1060658767415807	0.0379088818365454	0.14267860813964092	0.012656902128865881	0.005473393136293401	0.3734500125626948	0.28519341403675563	0.30537972486610826	451675.375	320330.625	388071.09375	316999.6875	861438.1875	953885.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34759	ydjO	7.085634982416386E-05	1.4474574510076478E-19	2.6375151718357977E-06	3.739899534998904E-08	2.0703794857183074E-26	0.00016293885455212555	6.482496489454897E-08	0.00012661247354232047	1.0579116655492036E-06	2.0068382197299474E-26	2.5160901195738734E-05	0.000995673661141504	0.0013900130920889394	0.0008389200951163941	0.0006644922844926902	0.00153791039531014	1.8611129471463496E-06	4.8777535114098795E-33	1906303.75	1724224.375	2751972	8252155.5	6525980.5	337552.0625	1152934.25	1398485.5	1320630.875	26751680	21855826	16043087	821763	899910.6875	846490	657493.1875	6109984	6034150
O34760	ytnP	0.000927743953967661	0.003067368286107294	0.000561646268401552	4.567715308325958E-16	3.5819002629677876E-47	9.40403205755749E-09	0.11417257348369285	0.14225905019841875	0.12455858395199403	1.532549029119338E-06	0.00039627759662583646	0.0015152476134364277	0.15312504353052123	0.16986173979640562	0.17382889044115624	0.01055079922103558	0.013372899364524713	0.026491286389183237	27747.138671875	NaN	18134.8203125	132220.796875	123689.578125	174091.875	NaN	NaN	NaN	20240.845703125	22851.9140625	22133.607421875	NaN	NaN	NaN	NaN	NaN	NaN
O34762	ohrA	0.000425049839098583	2.4291143370463093E-17	0.0012449768007429726	2.5246879993099945E-07	9.163009421916394E-08	2.5724849932130144E-114	0.0003260942394977357	5.688005445204128E-16	0.0004656778137033359	1.3593601125721889E-07	0.001455037514547271	0.0023385715241169835	0.0021008021358515467	0.001973180679787976	8.218131144366825E-06	0.01018750973812145	0.007852395415541447	0.00172680783696888	335780.59375	320485.75	340892	151353.1875	122313.6328125	218998.59375	373333.625	314635.3125	354627.65625	739882.3125	623792.4375	418041.625	448183.8125	301873.9375	286382.3125	171687.4375	201507.875	168084.078125
O34764	sat	0.0006647196969971599	0.00021247046983638852	0.0009501217781667687	3.1316728522369874E-44	2.0198422359049047E-93	1.3484687635774443E-06	0.0012857919235074288	0.0006134511059711533	0.0008348940941480721	0.0028620395259716914	0.019259780085863924	0.015374274173952904	0.019601675476969633	0.022078757198537833	0.011097573994423692	0.10468230461968658	0.25378244272609213	0.14373067070534004	419144.21875	503225.21875	480177.8125	3526333.5	2613259.75	2054244.375	1315681.375	1158462	1033795.8125	355364.125	512224.40625	269829.09375	1931153	303018.8125	237392.953125	NaN	NaN	NaN
O34767	oxdD	1.490468703856207E-160	4.338557310519065E-09	5.598787216236939E-05	2.1095797878397295E-14	7.05828348426496E-57	5.770604981641458E-09	4.965601723599908E-258	0.00029462068549415145	4.863709573457138E-06	1.883774538619148E-26	6.434832967214939E-07	0.0010077746543983677	0.010126535939322731	0.12095242414577485	0.02227252699398382	0.0027538115715946662	0.004794900547926485	1.0336891500492947E-117	214519.46875	178044.5	241551.46875	152293.484375	111695.7109375	140508.875	194723.375	167732.71875	225900.828125	578520.75	638204.0625	565650.0625	NaN	NaN	NaN	9771.93359375	22472.705078125	10928.375
O34768	ydjE	0.004183308648660986	0.0007788149246433116	0.015123724737130678	7.3389037566420026E-09	2.372055098418528E-13	0.00024964817190804107	5.591502176601476E-08	0.0010656465111371861	0.006920552925938702	0.17319286802575004	0.20015413810964056	0.16324027508987723	0.0812071496887983	0.01251238845143116	0.12041520670997256	0.4357977138807394	0.36096253011175333	0.4025368722658796	NaN	129046.8203125	NaN	535011.25	131825.46875	76265.046875	163816.765625	124745.8125	103012.734375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34772	ycdC	0.0001614623489487836	0.00027282928760528625	0.00013982439422157626	7.403873565726915E-07	6.957873939631181E-06	0.00021532705482623737	0.0008526101853681488	0.0005826777507826369	0.001453667513922902	1.2345927453865054E-26	7.897717028520957E-06	0.0012613491522901028	0.05561245198740717	0.0017048732056475309	0.005428977759612131	1.5010750528592961E-06	1.683546020194462E-11	7.01340593747181E-06	729185.5625	566102.75	689301.4375	863245.625	749789.6875	974197.0625	511592.5625	507210	707100.5	4326753.5	6702707	4333298.5	NaN	NaN	NaN	4524289.5	5275273	3725703.5
O34775	yosT	9.970193445277877E-05	1.4261101699098464E-16	3.6845011193300394E-09	1.3857225591322842E-06	0.00016113882233707494	6.723521328149782E-07	0.0005595454712014237	0.0022449478409224963	0.000147021991044363	1.0162991003090392E-31	8.486250277535078E-14	4.196903506909023E-12	0.03117251603981208	0.006158591787311088	0.005906453774783989	0.00581265213363374	0.008797320046136254	0.006156003959317812	1416814	1140683.25	1182475.5	9646189	6102669.5	4413158.5	2206955	NaN	2199233.5	12855064	13952233	11006015	NaN	NaN	NaN	NaN	NaN	NaN
O34779	prpC	9.436830003539089E-05	0.0003117215508969195	0.00029594184288857364	0.00030012331784460536	0.00031135251920248296	0.003047375302646893	0.0002133720181240277	0.0001818780625406163	0.00048070104003679613	0.005840407310448485	0.010287279044650072	0.005527835493260611	0.01806181465146935	0.005855201041247017	0.0584331341449846	0.017750273168292283	0.19006376115476997	0.09573106561743983	18588.802734375	19330.548828125	30799.22265625	124753.3359375	103695.3359375	105099.6640625	49745.84375	50826.5390625	63796.75	18951.26953125	72633.75	171107.078125	NaN	NaN	NaN	NaN	NaN	NaN
O34784	yobI	0.021338734389533837	0.006726124151021822	0.012537700744882125	0.00029994645871159854	5.2968527867632667E-05	0.00021844702216825587	0.09379346965751371	0.0016208563155743199	0.010736355003938311	0.008362471932713817	0.04680805002366166	0.0454614098630222	0.034611815455336786	0.10254668052535172	0.04924417349647777	0.3506740048876237	0.1568171972020373	0.3761554990490051	NaN	NaN	NaN	59056.98828125	120388	113354.640625	NaN	1015545.8125	NaN	1774283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34788	bdhA	9.177431451129524E-05	1.0544616499765698E-10	0.00028511787957084925	1.0460604593618336E-69	2.7202123164245326E-25	1.213026898839845E-07	2.061281674683941E-06	1.157708562778064E-06	0.0004020892494067968	1.1274136023605725E-12	0.0012586917259530585	0.0028346132217837317	0.0015875269636961523	0.0018770024550845473	0.000987344823335591	0.01578267021951358	0.011759820117034607	0.014913444845494863	879348.4375	1109938.5	1076137.375	2051137.75	1628266.5	1792542.375	1545798.75	1046924.5	1066325.125	1722258.375	1714701.5	1900599	328839.28125	266028.03125	921554.5	347200.125	1563311.25	605082.3125
O34797	coaD	0.0032877160038046792	0.008355319817060466	0.07518965885486065	3.502667533361503E-08	7.198179040383691E-127	1.0927142104357803E-21	0.03300814174426642	0.016667151163632495	0.03801461570461181	0.059848201169971464	0.01814056790032201	0.12328077812396189	0.06514227890970439	0.16384662075753548	0.06042964635675857	0.020147329879322547	0.2858042119180265	0.33959075796434846	NaN	NaN	NaN	26955.8046875	15803.5283203125	19870.7421875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34798	pdaC	3.56571018041849E-09	9.012921309612665E-05	0.0002560934356813583	3.306525280750186E-05	1.8269580799074613E-05	0.00019284519498233686	0.0004090041589712612	0.0005639315578691671	0.0006952653131012599	4.362028791938073E-11	0.0016996722860970355	0.004800396431204667	0.0015874280065985606	0.0007867702225899103	0.001471601472358948	0.0731428654142723	0.009224016419037159	0.007787519518026269	268425.875	276852.15625	291675.9375	355620.4375	315543.9375	257917.671875	759220.125	832277.75	1132071.75	196532.265625	171639.53125	172546.8125	620012.8125	434549.96875	413878.65625	NaN	108109.6328125	119713.125
O34805	yvrC	0.05918614426078235	0.00523796727527626	0.0017307882174123087	8.553702645360582E-23	1.530415032971568E-05	0.00015428478539776088	0.002621865577917678	0.002998930307827349	0.003737939029010631	0.002700748135774804	0.003690288857509518	0.009863115457989636	0.012916158815287664	0.011020069279706122	0.015307369306149846	0.07580663048582943	0.0608728336906425	0.02624868703398683	NaN	6775.3515625	15247.94921875	69970.9140625	69254.09375	72919.9453125	10700.2734375	NaN	7952.5712890625	346269.65625	439000.46875	220003.09375	NaN	NaN	NaN	NaN	NaN	75877.4375
O34809	yceG	8.279567230499618E-05	0.0005386278521269418	0.0016422603744776284	4.587416871258994E-05	3.50958920925193E-05	0.0001270019097933865	1.9453942756778507E-30	0.10879923770881851	0.0008560361966330341	0.09816978651478796	0.062091153316981645	0.0837574941422975	0.041423427054680495	0.019933290975096232	0.017818668945145874	0.4142975476685858	0.18421511091529263	0.29017274785618735	28407.841796875	19766.748046875	8121.58642578125	40555.99609375	25109.193359375	27420.7890625	39138.2109375	NaN	19620.890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34812	yfmJ	6.02563176549695E-05	6.166135488755652E-16	0.0003797773566586469	2.4276721992652143E-09	0.00015395560960000977	0.000214904930364872	1.2156720334670249E-05	2.3961245103301022E-40	0.0003947522746201453	5.97030396327796E-17	0.0012386352912547994	0.0016534906533589523	0.0014373091896120154	0.0008239731165929438	0.0008612026315256034	0.008885742179118639	0.010147664228933838	0.002018790597137331	255527.59375	305043.6875	348341.03125	154030.765625	346527.46875	415109.21875	296409.5	326879.09375	314667.40625	163676.84375	371319.15625	400737.875	113257.078125	147202.1875	93114.4140625	NaN	NaN	103637.9453125
O34814	ftsE	0.01156376701470724	0.060451853562953156	0.09090575900391039	9.666569019319593E-07	4.32507733296533E-08	3.900706059183498E-07	0.09314302950558312	0.13386840491451837	0.10783197685197113	0.014842780649634355	0.0889844468526721	0.035125407837746384	0.18786583688009384	0.17276147259415803	0.17910155901794986	0.4440701967930423	0.14785152551455333	0.3593959613979288	NaN	NaN	NaN	1019159.5	685625.0625	689843.375	NaN	NaN	NaN	862048.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O34817	nagR	3.398790906741164E-158	3.126687341681494E-54	2.1964025914030703E-15	1.317503991704841E-06	6.6589853771632415E-12	6.501735135336535E-08	8.02846479676951E-05	0.0005595446581218553	0.00036954542685135004	1.5261566824612313E-37	0.001548373768530135	0.001336958079200902	0.0018507942469341526	0.0007859000348751731	0.0015986303690683043	0.030461861183813572	0.01839942675654587	0.3563016854542071	13510.123046875	2037.3359375	29036.513671875	15765.654296875	17676.005859375	26819.96484375	97719.265625	68645.4921875	100332.203125	2164.498779296875	26597.0546875	5176.85595703125	NaN	74670.5078125	33939.81640625	NaN	NaN	NaN
O34824	glmM	0.00011126140662362357	5.922812025657732E-05	0.00035970072924345714	2.120276132184426E-17	1.2043546845916713E-10	5.718362840704422E-05	0.0003747015567229183	5.9749678501822374E-05	0.0006237993310842138	2.6019562751503076E-08	0.00025059698743568623	0.0013064700202068446	0.0040746086689331384	0.0013057202681860647	0.005480795037438031	0.053746204497630706	0.05956231091432555	0.01667498679550582	568945.375	455092.40625	313116.25	707856.6875	1401536.375	405136.125	318689.59375	164205.9375	329388.46875	586141.125	839712.8125	703662.625	372485.90625	231321.59375	196852.90625	NaN	NaN	130766.515625
O34833	yceH	5.7463899045714146E-05	1.5579495775813066E-42	0.00023436538552279362	4.115873451506235E-15	7.02863782780063E-06	1.0947295519155273E-05	6.825565163008755E-05	5.0259963249240856E-05	0.00020189482192470805	0.0010180168913846808	0.0014089698812508216	0.0021935853779467052	0.0011408741426305385	1.6239647385617877E-07	0.0016109849774419344	0.023534076429730388	0.03243642865578897	0.015632525399049125	2101274	2038023.625	1886539.25	973874.375	1060333	1161450.375	2647287	1708684.375	1628718.75	1270433.75	1131686.5	1484754.25	1853442.375	2350105.75	2179092.75	3261675.25	1315160.5	1472941.75
O34847	accA	0.0010950627227858576	0.0006975895140369458	0.005655280626891264	2.1906945500929134E-05	7.360889395018964E-18	7.777765269358028E-05	0.0019723050402135575	0.001111179081530345	0.002442255990529787	0.0013533208366891666	0.001851226778337125	0.004338928950781682	0.009455745250978902	0.004975980572827268	0.005906453774783989	0.03173643376953358	0.19428872334602906	0.07159082482908131	472450.1875	491748.1875	528987.75	563956.625	647123.25	616041.75	153277.859375	169569.390625	173550.3125	297414.75	365174.4375	275075.3125	150790.484375	126147.984375	75844.03125	NaN	NaN	NaN
O34857	rok	0.00034526998552914195	4.314563212358298E-05	0.0001208548423943419	4.973378490338779E-05	5.091408642817337E-08	1.0675677133316615E-06	0.00032574565751690004	0.0003780508825070779	0.0008470640186574967	9.874182714019268E-23	0.0004752883572180002	0.0016534906533589523	0.0016579885750399176	0.0013842233061404088	0.0023354724938502726	0.011690221812766593	0.010028657469831078	0.0009480404647443795	6568010.5	6644283.5	5338629.5	1384214.375	814973.0625	2462582.5	799217.125	1875572.25	2052946	4430001.5	2975047.25	1768364.875	686836.5	1535987.625	1287680.125	NaN	2037436.875	3022173.5
O34858	argH	0.003608847669056575	0.0005557217557128982	0.0012960597153501082	3.223337634709041E-05	8.143058237138823E-05	0.00014742590038511414	0.10765295007574832	0.07032102189892767	0.10490267477672725	0.09491842268887872	0.11517788166187107	0.17763486569912837	0.1881491772311439	0.12524905552102136	0.12749209389653557	0.3127659088109423	0.26191234050027973	0.30526172435257914	1686.81591796875	3712.00048828125	2584.890869140625	120977.8984375	63551.58984375	57883.49609375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
